"Date","Price","Open","High","Low","Change %"
"Aug 16, 2007","4.702","4.702","4.702","4.702","-0.55%"
"Aug 15, 2007","4.728","4.728","4.728","4.728","0.08%"
"Aug 14, 2007","4.724","4.724","4.724","4.724","-0.88%"
"Aug 13, 2007","4.766","4.766","4.766","4.766","-0.96%"
"Aug 10, 2007","4.812","4.812","4.812","4.812","0.67%"
"Aug 09, 2007","4.780","4.780","4.780","4.780","-2.11%"
"Aug 08, 2007","4.883","4.883","4.883","4.883","2.11%"
"Aug 07, 2007","4.782","4.782","4.782","4.782","0.91%"
"Aug 06, 2007","4.739","4.739","4.739","4.739","1.30%"
"Aug 03, 2007","4.678","4.678","4.678","4.678","-1.95%"
"Aug 02, 2007","4.771","4.771","4.771","4.771","-0.48%"
"Aug 01, 2007","4.794","4.794","4.794","4.794","1.29%"
"Jul 31, 2007","4.733","4.733","4.733","4.733","-1.56%"
"Jul 30, 2007","4.808","4.808","4.808","4.808","0.94%"
"Jul 27, 2007","4.763","4.763","4.763","4.763","-0.89%"
"Jul 26, 2007","4.806","4.806","4.806","4.806","-1.96%"
"Jul 25, 2007","4.902","4.902","4.902","4.902","-0.14%"
"Jul 24, 2007","4.909","4.909","4.909","4.909","-0.91%"
"Jul 23, 2007","4.954","4.954","4.954","4.954","0.04%"
"Jul 20, 2007","4.952","4.952","4.952","4.952","-1.35%"
"Jul 19, 2007","5.020","5.020","5.020","5.020","-0.30%"
"Jul 18, 2007","5.035","5.035","5.035","5.035","-0.40%"
"Jul 17, 2007","5.055","5.055","5.055","5.055","0.24%"
"Jul 16, 2007","5.043","5.043","5.043","5.043","-1.06%"
"Jul 13, 2007","5.097","5.097","5.097","5.097","-0.64%"
"Jul 12, 2007","5.130","5.130","5.130","5.130","0.79%"
"Jul 11, 2007","5.090","5.090","5.090","5.090","1.21%"
"Jul 10, 2007","5.029","5.029","5.029","5.029","-2.05%"
"Jul 09, 2007","5.134","5.134","5.134","5.134","-1.02%"
"Jul 06, 2007","5.187","5.187","5.187","5.187","0.84%"
"Jul 05, 2007","5.144","5.144","5.144","5.144","1.54%"
"Jul 04, 2007","5.066","5.066","5.066","5.066","0.42%"
"Jul 03, 2007","5.045","5.045","5.045","5.045","1.12%"
"Jul 02, 2007","4.989","4.989","4.989","4.989","-0.76%"
"Jun 29, 2007","5.027","5.027","5.027","5.027","-1.62%"
"Jun 28, 2007","5.110","5.110","5.110","5.110","0.45%"
"Jun 27, 2007","5.087","5.087","5.087","5.087","0.06%"
"Jun 26, 2007","5.084","5.084","5.084","5.084","-0.04%"
"Jun 25, 2007","5.086","5.086","5.086","5.086","-0.97%"
"Jun 22, 2007","5.136","5.136","5.136","5.136","-0.96%"
"Jun 21, 2007","5.186","5.186","5.186","5.186","0.97%"
"Jun 20, 2007","5.136","5.136","5.136","5.136","0.94%"
"Jun 19, 2007","5.088","5.088","5.088","5.088","-1.01%"
"Jun 18, 2007","5.140","5.140","5.140","5.140","-0.56%"
"Jun 15, 2007","5.169","5.169","5.169","5.169","-1.07%"
"Jun 14, 2007","5.225","5.225","5.225","5.225","0.44%"
"Jun 13, 2007","5.202","5.202","5.202","5.202","-1.64%"
"Jun 12, 2007","5.289","5.289","5.289","5.289","2.34%"
"Jun 11, 2007","5.168","5.168","5.168","5.168","1.19%"
"Jun 08, 2007","5.107","5.107","5.107","5.107","-0.66%"
"Jun 07, 2007","5.141","5.141","5.141","5.141","3.48%"
"Jun 06, 2007","4.968","4.968","4.968","4.968","-0.58%"
"Jun 05, 2007","4.997","4.997","4.997","4.997","1.38%"
"Jun 04, 2007","4.929","4.929","4.929","4.929","-0.54%"
"Jun 01, 2007","4.956","4.956","4.956","4.956","1.31%"
"May 31, 2007","4.892","4.892","4.892","4.892","0.45%"
"May 30, 2007","4.870","4.870","4.870","4.870","-0.37%"
"May 29, 2007","4.888","4.888","4.888","4.888","0.31%"
"May 28, 2007","4.873","4.873","4.873","4.873","0.16%"
"May 25, 2007","4.865","4.865","4.865","4.865","0.41%"
"May 24, 2007","4.845","4.845","4.845","4.845","-0.08%"
"May 23, 2007","4.849","4.849","4.849","4.849","0.35%"
"May 22, 2007","4.832","4.832","4.832","4.832","0.92%"
"May 21, 2007","4.788","4.788","4.788","4.788","-0.37%"
"May 18, 2007","4.806","4.806","4.806","4.806","0.97%"
"May 17, 2007","4.760","4.760","4.760","4.760","0.93%"
"May 16, 2007","4.716","4.716","4.716","4.716","0.17%"
"May 15, 2007","4.708","4.708","4.708","4.708","0.17%"
"May 14, 2007","4.700","4.700","4.700","4.700","0.51%"
"May 11, 2007","4.676","4.676","4.676","4.676","0.73%"
"May 10, 2007","4.642","4.642","4.642","4.642","-0.64%"
"May 09, 2007","4.672","4.672","4.672","4.672","0.73%"
"May 08, 2007","4.638","4.638","4.638","4.638","0.13%"
"May 07, 2007","4.632","4.632","4.632","4.632","-0.26%"
"May 04, 2007","4.644","4.644","4.644","4.644","-0.81%"
"May 03, 2007","4.682","4.682","4.682","4.682","0.69%"
"May 02, 2007","4.650","4.650","4.650","4.650","0.17%"
"May 01, 2007","4.642","4.642","4.642","4.642","0.30%"
"Apr 30, 2007","4.628","4.628","4.628","4.628","-1.51%"
"Apr 27, 2007","4.699","4.699","4.699","4.699","-0.02%"
"Apr 26, 2007","4.700","4.700","4.700","4.700","0.90%"
"Apr 25, 2007","4.658","4.658","4.658","4.658","0.74%"
"Apr 24, 2007","4.624","4.624","4.624","4.624","-0.47%"
"Apr 23, 2007","4.646","4.646","4.646","4.646","-0.60%"
"Apr 20, 2007","4.674","4.674","4.674","4.674","0.09%"
"Apr 19, 2007","4.670","4.670","4.670","4.670","0.30%"
"Apr 18, 2007","4.656","4.656","4.656","4.656","-0.60%"
"Apr 17, 2007","4.684","4.684","4.684","4.684","-1.12%"
"Apr 16, 2007","4.737","4.737","4.737","4.737","-0.59%"
"Apr 13, 2007","4.765","4.765","4.765","4.765","0.53%"
"Apr 12, 2007","4.740","4.740","4.740","4.740","0.06%"
"Apr 11, 2007","4.737","4.737","4.737","4.737","0.23%"
"Apr 10, 2007","4.726","4.726","4.726","4.726","-0.53%"
"Apr 09, 2007","4.751","4.751","4.751","4.751","-0.13%"
"Apr 06, 2007","4.757","4.757","4.757","4.757","1.56%"
"Apr 05, 2007","4.684","4.684","4.684","4.684","0.64%"
"Apr 04, 2007","4.654","4.654","4.654","4.654","-0.34%"
"Apr 03, 2007","4.670","4.670","4.670","4.670","0.52%"
"Apr 02, 2007","4.646","4.646","4.646","4.646","-0.04%"
"Mar 30, 2007","4.648","4.648","4.648","4.648","0.13%"
"Mar 29, 2007","4.642","4.642","4.642","4.642","0.39%"
"Mar 28, 2007","4.624","4.624","4.624","4.624","0.41%"
"Mar 27, 2007","4.605","4.605","4.605","4.605","-0.04%"
"Mar 26, 2007","4.607","4.607","4.607","4.607","-0.22%"
"Mar 23, 2007","4.617","4.617","4.617","4.617","0.61%"
"Mar 22, 2007","4.589","4.589","4.589","4.589","1.08%"
"Mar 21, 2007","4.540","4.540","4.540","4.540","-0.33%"
"Mar 20, 2007","4.555","4.555","4.555","4.555","-0.31%"
"Mar 19, 2007","4.569","4.569","4.569","4.569","0.44%"
"Mar 16, 2007","4.549","4.549","4.549","4.549","0.11%"
"Mar 15, 2007","4.544","4.544","4.544","4.544","0.09%"
"Mar 14, 2007","4.540","4.540","4.540","4.540","1.09%"
"Mar 13, 2007","4.491","4.491","4.491","4.491","-1.49%"
"Mar 12, 2007","4.559","4.559","4.559","4.559","-0.70%"
"Mar 09, 2007","4.591","4.591","4.591","4.591","1.62%"
"Mar 08, 2007","4.518","4.518","4.518","4.518","0.56%"
"Mar 07, 2007","4.493","4.493","4.493","4.493","-0.90%"
"Mar 06, 2007","4.534","4.534","4.534","4.534","0.87%"
"Mar 05, 2007","4.495","4.495","4.495","4.495","-0.18%"
"Mar 02, 2007","4.503","4.503","4.503","4.503","-1.12%"
"Mar 01, 2007","4.554","4.554","4.554","4.554","-0.50%"
"Feb 28, 2007","4.577","4.577","4.577","4.577","1.42%"
"Feb 27, 2007","4.513","4.513","4.513","4.513","-2.55%"
"Feb 26, 2007","4.631","4.631","4.631","4.631","-0.88%"
"Feb 23, 2007","4.672","4.672","4.672","4.672","-1.31%"
"Feb 22, 2007","4.734","4.734","4.734","4.734","0.85%"
"Feb 21, 2007","4.694","4.694","4.694","4.694","0.30%"
"Feb 20, 2007","4.680","4.680","4.680","4.680","-0.30%"
"Feb 19, 2007","4.694","4.694","4.694","4.694","-0.04%"
"Feb 16, 2007","4.696","4.696","4.696","4.696","-0.30%"
"Feb 15, 2007","4.710","4.710","4.710","4.710","-0.67%"
"Feb 14, 2007","4.742","4.742","4.742","4.742","-1.54%"
"Feb 13, 2007","4.816","4.816","4.816","4.816","0.12%"
"Feb 12, 2007","4.810","4.810","4.810","4.810","0.50%"
"Feb 09, 2007","4.786","4.786","4.786","4.786","0.97%"
"Feb 08, 2007","4.740","4.740","4.740","4.740","-0.19%"
"Feb 07, 2007","4.749","4.749","4.749","4.749","-0.42%"
"Feb 06, 2007","4.769","4.769","4.769","4.769","-0.85%"
"Feb 05, 2007","4.810","4.810","4.810","4.810","-0.35%"
"Feb 02, 2007","4.827","4.827","4.827","4.827","-0.33%"
"Feb 01, 2007","4.843","4.843","4.843","4.843","0.60%"
"Jan 31, 2007","4.814","4.814","4.814","4.814","-1.25%"
"Jan 30, 2007","4.875","4.875","4.875","4.875","-0.39%"
"Jan 29, 2007","4.894","4.894","4.894","4.894","0.35%"
"Jan 26, 2007","4.877","4.877","4.877","4.877","-0.04%"
"Jan 25, 2007","4.879","4.879","4.879","4.879","1.35%"
"Jan 24, 2007","4.814","4.814","4.814","4.814","0.08%"
"Jan 23, 2007","4.810","4.810","4.810","4.810","1.03%"
"Jan 22, 2007","4.761","4.761","4.761","4.761","-0.46%"
"Jan 19, 2007","4.783","4.783","4.783","4.783","0.72%"
"Jan 18, 2007","4.749","4.749","4.749","4.749","-0.75%"
"Jan 17, 2007","4.785","4.785","4.785","4.785","0.67%"
"Jan 16, 2007","4.753","4.753","4.753","4.753","2.30%"
"Jan 15, 2007","4.646","4.646","4.646","4.646","-2.86%"
"Jan 12, 2007","4.783","4.783","4.783","4.783","0.93%"
"Jan 11, 2007","4.739","4.739","4.739","4.739","1.04%"
"Jan 10, 2007","4.690","4.690","4.690","4.690","0.60%"
"Jan 09, 2007","4.662","4.662","4.662","4.662","0.09%"
"Jan 08, 2007","4.658","4.658","4.658","4.658","0.22%"
"Jan 05, 2007","4.648","4.648","4.648","4.648","0.87%"
"Jan 04, 2007","4.608","4.608","4.608","4.608","-1.20%"
"Jan 03, 2007","4.664","4.664","4.664","4.664","-0.43%"
"Jan 02, 2007","4.684","4.684","4.684","4.684","-0.34%"
"Dec 29, 2006","4.700","4.700","4.700","4.700","0.30%"
"Dec 28, 2006","4.686","4.686","4.686","4.686","0.69%"
"Dec 27, 2006","4.654","4.654","4.654","4.654","1.09%"
"Dec 26, 2006","4.604","4.604","4.604","4.604","-0.52%"
"Dec 22, 2006","4.628","4.628","4.628","4.628","1.74%"
"Dec 21, 2006","4.549","4.549","4.549","4.549","-1.09%"
"Dec 20, 2006","4.599","4.599","4.599","4.599","0.13%"
"Dec 19, 2006","4.593","4.593","4.593","4.593","0.17%"
"Dec 18, 2006","4.585","4.585","4.585","4.585","-0.30%"
"Dec 15, 2006","4.599","4.599","4.599","4.599","-0.04%"
"Dec 14, 2006","4.601","4.601","4.601","4.601","0.31%"
"Dec 13, 2006","4.587","4.587","4.587","4.587","2.09%"
"Dec 12, 2006","4.493","4.493","4.493","4.493","-0.64%"
"Dec 11, 2006","4.522","4.522","4.522","4.522","-0.62%"
"Dec 08, 2006","4.550","4.550","4.550","4.550","1.40%"
"Dec 07, 2006","4.487","4.487","4.487","4.487","-0.04%"
"Dec 06, 2006","4.489","4.489","4.489","4.489","0.97%"
"Dec 05, 2006","4.446","4.446","4.446","4.446","0.38%"
"Dec 04, 2006","4.429","4.429","4.429","4.429","-0.23%"
"Dec 01, 2006","4.439","4.439","4.439","4.439","-0.52%"
"Nov 30, 2006","4.462","4.462","4.462","4.462","-1.37%"
"Nov 29, 2006","4.524","4.524","4.524","4.524","0.42%"
"Nov 28, 2006","4.505","4.505","4.505","4.505","-0.64%"
"Nov 27, 2006","4.534","4.534","4.534","4.534","-0.57%"
"Nov 24, 2006","4.560","4.560","4.560","4.560","-0.04%"
"Nov 22, 2006","4.562","4.562","4.562","4.562","-0.35%"
"Nov 21, 2006","4.578","4.578","4.578","4.578","-0.50%"
"Nov 20, 2006","4.601","4.601","4.601","4.601","-0.09%"
"Nov 17, 2006","4.605","4.605","4.605","4.605","-1.43%"
"Nov 16, 2006","4.672","4.672","4.672","4.672","1.02%"
"Nov 15, 2006","4.625","4.625","4.625","4.625","1.25%"
"Nov 14, 2006","4.568","4.568","4.568","4.568","-0.98%"
"Nov 13, 2006","4.613","4.613","4.613","4.613","0.44%"
"Nov 10, 2006","4.593","4.593","4.593","4.593","-0.65%"
"Nov 09, 2006","4.623","4.623","4.623","4.623","-0.39%"
"Nov 08, 2006","4.641","4.641","4.641","4.641","-0.56%"
"Nov 07, 2006","4.667","4.667","4.667","4.667","-0.64%"
"Nov 06, 2006","4.697","4.697","4.697","4.697","-0.55%"
"Nov 03, 2006","4.723","4.723","4.723","4.723","2.67%"
"Nov 02, 2006","4.600","4.600","4.600","4.600","0.66%"
"Nov 01, 2006","4.570","4.570","4.570","4.570","-0.74%"
"Oct 31, 2006","4.604","4.604","4.604","4.604","-1.52%"
"Oct 30, 2006","4.675","4.675","4.675","4.675","-0.04%"
"Oct 27, 2006","4.677","4.677","4.677","4.677","-0.97%"
"Oct 26, 2006","4.723","4.723","4.723","4.723","-0.92%"
"Oct 25, 2006","4.767","4.767","4.767","4.767","-1.22%"
"Oct 24, 2006","4.826","4.826","4.826","4.826","-0.17%"
"Oct 23, 2006","4.834","4.834","4.834","4.834","0.88%"
"Oct 20, 2006","4.792","4.792","4.792","4.792","0.04%"
"Oct 19, 2006","4.790","4.790","4.790","4.790","0.63%"
"Oct 18, 2006","4.760","4.760","4.760","4.760","-0.25%"
"Oct 17, 2006","4.772","4.772","4.772","4.772","-0.21%"
"Oct 16, 2006","4.782","4.782","4.782","4.782","-0.42%"
"Oct 13, 2006","4.802","4.802","4.802","4.802","0.54%"
"Oct 12, 2006","4.776","4.776","4.776","4.776","-0.13%"
"Oct 11, 2006","4.782","4.782","4.782","4.782","0.50%"
"Oct 10, 2006","4.758","4.758","4.758","4.758","1.15%"
"Oct 09, 2006","4.704","4.704","4.704","4.704","0.17%"
"Oct 06, 2006","4.696","4.696","4.696","4.696","1.87%"
"Oct 05, 2006","4.610","4.610","4.610","4.610","1.03%"
"Oct 04, 2006","4.563","4.563","4.563","4.563","-1.19%"
"Oct 03, 2006","4.618","4.618","4.618","4.618","0.13%"
"Oct 02, 2006","4.612","4.612","4.612","4.612","-0.45%"
"Sep 29, 2006","4.633","4.633","4.633","4.633","0.32%"
"Sep 28, 2006","4.618","4.618","4.618","4.618","0.30%"
"Sep 27, 2006","4.604","4.604","4.604","4.604","0.37%"
"Sep 26, 2006","4.587","4.587","4.587","4.587","0.95%"
"Sep 25, 2006","4.544","4.544","4.544","4.544","-1.02%"
"Sep 22, 2006","4.591","4.591","4.591","4.591","-1.10%"
"Sep 21, 2006","4.642","4.642","4.642","4.642","-1.92%"
"Sep 20, 2006","4.733","4.733","4.733","4.733","-0.13%"
"Sep 19, 2006","4.739","4.739","4.739","4.739","-1.48%"
"Sep 18, 2006","4.810","4.810","4.810","4.810","0.29%"
"Sep 15, 2006","4.796","4.796","4.796","4.796","0.06%"
"Sep 14, 2006","4.793","4.793","4.793","4.793","0.59%"
"Sep 13, 2006","4.765","4.765","4.765","4.765","-0.21%"
"Sep 12, 2006","4.775","4.775","4.775","4.775","-0.62%"
"Sep 11, 2006","4.805","4.805","4.805","4.805","0.59%"
"Sep 08, 2006","4.777","4.777","4.777","4.777","-0.33%"
"Sep 07, 2006","4.793","4.793","4.793","4.793","-0.13%"
"Sep 06, 2006","4.799","4.799","4.799","4.799","0.29%"
"Sep 05, 2006","4.785","4.785","4.785","4.785","1.29%"
"Sep 01, 2006","4.724","4.724","4.724","4.724","-0.17%"
"Aug 31, 2006","4.732","4.732","4.732","4.732","-0.44%"
"Aug 30, 2006","4.753","4.753","4.753","4.753","-0.67%"
"Aug 29, 2006","4.785","4.785","4.785","4.785","-0.17%"
"Aug 28, 2006","4.793","4.793","4.793","4.793","0.17%"
"Aug 25, 2006","4.785","4.785","4.785","4.785","-0.42%"
"Aug 24, 2006","4.805","4.805","4.805","4.805","-0.33%"
"Aug 23, 2006","4.821","4.821","4.821","4.821","0.21%"
"Aug 22, 2006","4.811","4.811","4.811","4.811","-0.12%"
"Aug 21, 2006","4.817","4.817","4.817","4.817","-0.62%"
"Aug 18, 2006","4.847","4.847","4.847","4.847","-0.45%"
"Aug 17, 2006","4.869","4.869","4.869","4.869","0.08%"
"Aug 16, 2006","4.865","4.865","4.865","4.865","-1.42%"
"Aug 15, 2006","4.935","4.935","4.935","4.935","-1.28%"
"Aug 14, 2006","4.999","4.999","4.999","4.999","0.48%"
"Aug 11, 2006","4.975","4.975","4.975","4.975","0.73%"
"Aug 10, 2006","4.939","4.939","4.939","4.939","-0.04%"
"Aug 09, 2006","4.941","4.941","4.941","4.941","0.32%"
"Aug 08, 2006","4.925","4.925","4.925","4.925","0.04%"
"Aug 07, 2006","4.923","4.923","4.923","4.923","0.49%"
"Aug 04, 2006","4.899","4.899","4.899","4.899","-1.29%"
"Aug 03, 2006","4.963","4.963","4.963","4.963","-0.04%"
"Aug 02, 2006","4.965","4.965","4.965","4.965","-0.32%"
"Aug 01, 2006","4.981","4.981","4.981","4.981","-0.14%"
"Jul 31, 2006","4.988","4.988","4.988","4.988","-0.12%"
"Jul 28, 2006","4.994","4.994","4.994","4.994","-0.91%"
"Jul 27, 2006","5.040","5.040","5.040","5.040","0.04%"
"Jul 26, 2006","5.038","5.038","5.038","5.038","-0.61%"
"Jul 25, 2006","5.069","5.069","5.069","5.069","0.40%"
"Jul 24, 2006","5.049","5.049","5.049","5.049","0.00%"
"Jul 21, 2006","5.049","5.049","5.049","5.049","0.38%"
"Jul 20, 2006","5.030","5.030","5.030","5.030","-0.49%"
"Jul 19, 2006","5.055","5.055","5.055","5.055","-1.58%"
"Jul 18, 2006","5.136","5.136","5.136","5.136","1.32%"
"Jul 17, 2006","5.069","5.069","5.069","5.069","0.04%"
"Jul 14, 2006","5.067","5.067","5.067","5.067","0.00%"
"Jul 13, 2006","5.067","5.067","5.067","5.067","-0.76%"
"Jul 12, 2006","5.106","5.106","5.106","5.106","-0.04%"
"Jul 11, 2006","5.108","5.108","5.108","5.108","-0.43%"
"Jul 10, 2006","5.130","5.130","5.130","5.130","-0.04%"
"Jul 07, 2006","5.132","5.132","5.132","5.132","-0.98%"
"Jul 06, 2006","5.183","5.183","5.183","5.183","-0.84%"
"Jul 05, 2006","5.227","5.227","5.227","5.227","1.63%"
"Jul 04, 2006","5.143","5.143","5.143","5.143","-0.23%"
"Jul 03, 2006","5.155","5.155","5.155","5.155","0.19%"
"Jun 30, 2006","5.145","5.145","5.145","5.145","-1.06%"
"Jun 29, 2006","5.200","5.200","5.200","5.200","-1.01%"
"Jun 28, 2006","5.253","5.253","5.253","5.253","0.86%"
"Jun 27, 2006","5.208","5.208","5.208","5.208","-0.59%"
"Jun 26, 2006","5.239","5.239","5.239","5.239","0.21%"
"Jun 23, 2006","5.228","5.228","5.228","5.228","0.27%"
"Jun 22, 2006","5.214","5.214","5.214","5.214","1.07%"
"Jun 21, 2006","5.159","5.159","5.159","5.159","0.04%"
"Jun 20, 2006","5.157","5.157","5.157","5.157","0.35%"
"Jun 19, 2006","5.139","5.139","5.139","5.139","0.08%"
"Jun 16, 2006","5.135","5.135","5.135","5.135","0.69%"
"Jun 15, 2006","5.100","5.100","5.100","5.100","0.59%"
"Jun 14, 2006","5.070","5.070","5.070","5.070","2.03%"
"Jun 13, 2006","4.969","4.969","4.969","4.969","-0.28%"
"Jun 12, 2006","4.983","4.983","4.983","4.983","0.12%"
"Jun 09, 2006","4.977","4.977","4.977","4.977","-0.46%"
"Jun 08, 2006","5.000","5.000","5.000","5.000","-0.48%"
"Jun 07, 2006","5.024","5.024","5.024","5.024","0.40%"
"Jun 06, 2006","5.004","5.004","5.004","5.004","-0.44%"
"Jun 05, 2006","5.026","5.026","5.026","5.026","0.64%"
"Jun 02, 2006","4.994","4.994","4.994","4.994","-2.16%"
"Jun 01, 2006","5.104","5.104","5.104","5.104","-0.37%"
"May 31, 2006","5.123","5.123","5.123","5.123","0.89%"
"May 30, 2006","5.078","5.078","5.078","5.078","0.32%"
"May 29, 2006","5.062","5.062","5.062","5.062","0.12%"
"May 26, 2006","5.056","5.056","5.056","5.056","-0.39%"
"May 25, 2006","5.076","5.076","5.076","5.076","0.67%"
"May 24, 2006","5.042","5.042","5.042","5.042","0.52%"
"May 23, 2006","5.016","5.016","5.016","5.016","-0.56%"
"May 22, 2006","5.044","5.044","5.044","5.044","-0.39%"
"May 19, 2006","5.064","5.064","5.064","5.064","0.02%"
"May 18, 2006","5.063","5.063","5.063","5.063","-1.71%"
"May 17, 2006","5.151","5.151","5.151","5.151","0.94%"
"May 16, 2006","5.103","5.103","5.103","5.103","-1.12%"
"May 15, 2006","5.161","5.161","5.161","5.161","-0.75%"
"May 12, 2006","5.200","5.200","5.200","5.200","0.74%"
"May 11, 2006","5.162","5.162","5.162","5.162","0.62%"
"May 10, 2006","5.130","5.130","5.130","5.130","0.00%"
"May 09, 2006","5.130","5.130","5.130","5.130","0.21%"
"May 08, 2006","5.119","5.119","5.119","5.119","0.25%"
"May 05, 2006","5.106","5.106","5.106","5.106","-1.07%"
"May 04, 2006","5.161","5.161","5.161","5.161","0.25%"
"May 03, 2006","5.148","5.148","5.148","5.148","0.66%"
"May 02, 2006","5.114","5.114","5.114","5.114","-0.56%"
"May 01, 2006","5.143","5.143","5.143","5.143","1.70%"
"Apr 28, 2006","5.057","5.057","5.057","5.057","-0.32%"
"Apr 27, 2006","5.073","5.073","5.073","5.073","-0.74%"
"Apr 26, 2006","5.111","5.111","5.111","5.111","0.75%"
"Apr 25, 2006","5.073","5.073","5.073","5.073","1.77%"
"Apr 24, 2006","4.985","4.985","4.985","4.985","-0.62%"
"Apr 21, 2006","5.016","5.016","5.016","5.016","-0.61%"
"Apr 20, 2006","5.047","5.047","5.047","5.047","0.38%"
"Apr 19, 2006","5.028","5.028","5.028","5.028","0.82%"
"Apr 18, 2006","4.987","4.987","4.987","4.987","-0.44%"
"Apr 17, 2006","5.009","5.009","5.009","5.009","-0.87%"
"Apr 13, 2006","5.053","5.053","5.053","5.053","1.43%"
"Apr 12, 2006","4.982","4.982","4.982","4.982","1.18%"
"Apr 11, 2006","4.924","4.924","4.924","4.924","-0.67%"
"Apr 10, 2006","4.957","4.957","4.957","4.957","-0.58%"
"Apr 07, 2006","4.986","4.986","4.986","4.986","1.73%"
"Apr 06, 2006","4.901","4.901","4.901","4.901","1.11%"
"Apr 05, 2006","4.847","4.847","4.847","4.847","-0.43%"
"Apr 04, 2006","4.868","4.868","4.868","4.868","0.04%"
"Apr 03, 2006","4.866","4.866","4.866","4.866","0.27%"
"Mar 31, 2006","4.853","4.853","4.853","4.853","-0.16%"
"Mar 30, 2006","4.861","4.861","4.861","4.861","1.10%"
"Mar 29, 2006","4.808","4.808","4.808","4.808","0.29%"
"Mar 28, 2006","4.794","4.794","4.794","4.794","1.81%"
"Mar 27, 2006","4.709","4.709","4.709","4.709","0.73%"
"Mar 24, 2006","4.675","4.675","4.675","4.675","-1.31%"
"Mar 23, 2006","4.737","4.737","4.737","4.737","0.68%"
"Mar 22, 2006","4.705","4.705","4.705","4.705","-0.42%"
"Mar 21, 2006","4.725","4.725","4.725","4.725","1.35%"
"Mar 20, 2006","4.662","4.662","4.662","4.662","-0.30%"
"Mar 17, 2006","4.676","4.676","4.676","4.676","0.60%"
"Mar 16, 2006","4.648","4.648","4.648","4.648","-1.75%"
"Mar 15, 2006","4.731","4.731","4.731","4.731","0.70%"
"Mar 14, 2006","4.698","4.698","4.698","4.698","-1.57%"
"Mar 13, 2006","4.773","4.773","4.773","4.773","0.21%"
"Mar 10, 2006","4.763","4.763","4.763","4.763","0.70%"
"Mar 09, 2006","4.730","4.730","4.730","4.730","-0.04%"
"Mar 08, 2006","4.732","4.732","4.732","4.732","0.08%"
"Mar 07, 2006","4.728","4.728","4.728","4.728","-0.55%"
"Mar 06, 2006","4.754","4.754","4.754","4.754","1.49%"
"Mar 03, 2006","4.684","4.684","4.684","4.684","1.12%"
"Mar 02, 2006","4.632","4.632","4.632","4.632","0.94%"
"Mar 01, 2006","4.589","4.589","4.589","4.589","0.70%"
"Feb 28, 2006","4.557","4.557","4.557","4.557","-0.81%"
